product_id,price,price_percentage_change_24h,volume_24h,volume_percentage_change_24h,base_increment,quote_increment,quote_min_size,quote_max_size,base_min_size,base_max_size,base_name,quote_name,watched,is_disabled,new,status,cancel_only,limit_only,post_only,trading_disabled,auction_mode,product_type,quote_currency_id,base_currency_id,fcm_trading_session_details,mid_market_price,alias,alias_to,base_display_symbol,quote_display_symbol,view_only,price_increment,display_name,product_venue,approximate_quote_24h_volume,new_at,market_cap,base_cbrn,quote_cbrn,product_cbrn,icon_color,icon_url,display_name_overwrite,is_alpha_testing,about_description
DOT-USD,1.501,-1.11989459815547,840338.24080388,-16.48936051326489,0.00000001,0.001,1,10000000,0.00000001,1732900,Polkadot,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,DOT,,,,['DOT-USDC'],DOT,USD,False,0.001,DOT-USD,CBE,1261347.7,2023-01-01T00:00:00Z,,,,,,,,False,
DOT-USDC,1.501,-1.11989459815547,840338.24080388,-16.48936051326489,0.00000001,0.001,1,10000000,0.00000001,1732900,Polkadot,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,DOT,,,DOT-USD,[],DOT,USD,False,0.001,DOT-USDC,CBE,1261347.7,2023-01-01T00:00:00Z,,,,,,,,False,
ETH-USDT,2148.17,0.40852002636216,567.99056591,-67.70249226559191,0.00000001,0.01,1,10000000,0.00000001,6200,Ethereum,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,ETH,,,,[],ETH,USDT,False,0.01,ETH-USDT,CBE,1220140.29,2023-01-01T00:00:00Z,,,,,,,,False,
RENDER-USD,1.707,-0.23378141437756,714137.4,-43.11754383314039,0.01,0.001,1,10000000,0.01,1982431.3038369786790788,Render,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,RENDER,,,,['RENDER-USDC'],RENDER,USD,False,0.001,RENDER-USD,CBE,1219032.54,2024-02-14T17:05:00.944Z,,,,,,,,False,
RENDER-USDC,1.707,-0.23378141437756,714137.4,-43.11754383314039,0.01,0.001,1,10000000,0.01,1982431.3038369786790788,Render,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,RENDER,,,RENDER-USD,[],RENDER,USD,False,0.001,RENDER-USDC,CBE,1219032.54,2024-02-14T17:05:00.944Z,,,,,,,,False,
FIL-USD,0.961,6.1878453038674,1160586.946,149.65693855396085,0.001,0.001,1,10000000,0.001,1796400,Filecoin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FIL,,,,['FIL-USDC'],FIL,USD,False,0.001,FIL-USD,CBE,1115324.06,2023-01-01T00:00:00Z,,,,,,,,False,
FIL-USDC,0.961,6.1878453038674,1160586.946,149.65693855396085,0.001,0.001,1,10000000,0.001,1796400,Filecoin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FIL,,,FIL-USD,[],FIL,USD,False,0.001,FIL-USDC,CBE,1115324.06,2023-01-01T00:00:00Z,,,,,,,,False,
QNT-USD,77.9,-1.2799391712077,13658.216,-34.4138029822376,0.001,0.01,1,10000000,0.001,84300,Quant,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,QNT,,,,['QNT-USDC'],QNT,USD,False,0.01,QNT-USD,CBE,1063975.03,2023-01-01T00:00:00Z,,,,,,,,False,
QNT-USDC,77.9,-1.2799391712077,13658.216,-34.4138029822376,0.001,0.01,1,10000000,0.001,84300,Quant,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,QNT,,,QNT-USD,[],QNT,USD,False,0.01,QNT-USDC,CBE,1063975.03,2023-01-01T00:00:00Z,,,,,,,,False,
BOBA-USD,0.0246,32.25806451612903,40329913.6,2114.35955675817066,0.1,0.0001,1,10000000,0.1,44210800,Boba Network,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BOBA,,,,['BOBA-USDC'],BOBA,USD,False,0.0001,BOBA-USD,CBE,992115.87,2023-01-01T00:00:00Z,,,,,,,,False,
BOBA-USDC,0.0246,32.25806451612903,40329913.6,2114.35955675817066,0.1,0.0001,1,10000000,0.1,44210800,Boba Network,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BOBA,,,BOBA-USD,[],BOBA,USD,False,0.0001,BOBA-USDC,CBE,992115.87,2023-01-01T00:00:00Z,,,,,,,,False,
TRIA-USD,0.037228,0.39913700107875,26499858,-35.2857175301674,1,0.000001,1,10000000,1,515093734.792774990958418,TRIA,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,TRIA,,,,['TRIA-USDC'],TRIA,USD,False,0.000001,TRIA-USD,CBE,986536.71,2026-02-03T14:11:02.254Z,,,,,,,,False,
TRIA-USDC,0.037228,0.39913700107875,26499858,-35.2857175301674,1,0.000001,1,10000000,1,515093734.792774990958418,TRIA,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,TRIA,,,TRIA-USD,[],TRIA,USD,False,0.000001,TRIA-USDC,CBE,986536.71,2026-02-03T14:11:02.254Z,,,,,,,,False,
REZ-USD,0.0037,5.71428571428571,259279202,152.76044688473106,1,0.00001,1,10000000,1,588914964.5112544124903433,Renzo,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,REZ,,,,['REZ-USDC'],REZ,USD,False,0.00001,REZ-USD,CBE,959333.05,2025-03-05T16:57:00.010Z,,,,,,,,False,
REZ-USDC,0.0037,5.71428571428571,259279202,152.76044688473106,1,0.00001,1,10000000,1,588914964.5112544124903433,Renzo,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,REZ,,,REZ-USD,[],REZ,USD,False,0.00001,REZ-USDC,CBE,959333.05,2025-03-05T16:57:00.010Z,,,,,,,,False,
KITE-USD,0.2219,1.83103115965307,4116517.5,-46.11484514586289,0.1,0.00001,1,10000000,0.1,126033459.0733670598939693,Kite,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,KITE,,,,['KITE-USDC'],KITE,USD,False,0.00001,KITE-USD,CBE,913455.23,2025-11-03T17:01:04.516Z,,,,,,,,False,
KITE-USDC,0.2219,1.83103115965307,4116517.5,-46.11484514586289,0.1,0.00001,1,10000000,0.1,126033459.0733670598939693,Kite,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,KITE,,,KITE-USD,[],KITE,USD,False,0.00001,KITE-USDC,CBE,913455.23,2025-11-03T17:01:04.516Z,,,,,,,,False,
APT-USD,1.0027,0.45081146062913,905927.029,-21.50691474726481,0.001,0.0001,1,10000000,0.001,1000000,Aptos,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,APT,,,,['APT-USDC'],APT,USD,False,0.0001,APT-USD,CBE,908373.03,2023-01-01T00:00:00Z,,,,,,,,False,
APT-USDC,1.0027,0.45081146062913,905927.029,-21.50691474726481,0.001,0.0001,1,10000000,0.001,1000000,Aptos,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,APT,,,APT-USD,[],APT,USD,False,0.0001,APT-USDC,CBE,908373.03,2023-01-01T00:00:00Z,,,,,,,,False,
XRP-EUR,1.2425,-0.09648629090617,728781.68287,-46.14785497963383,0.000001,0.0001,1,10000000,0.000001,11996772.8407292192545075,XRP,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,XRP,,,,[],XRP,EUR,False,0.0001,XRP-EUR,CBE,905511.241,2023-07-13T19:47:00.692Z,,,,,,,,False,
AERO-USD,0.32137,0.05915685908213,2815879.9,-1.13615413699469,0.1,0.00001,1,10000000,0.1,111212780.0026983375786586,Aerodrome Finance,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AERO,,,,['AERO-USDC'],AERO,USD,False,0.00001,AERO-USD,CBE,904939.32,2024-02-05T20:13:00.310Z,,,,,,,,False,
AERO-USDC,0.32137,0.05915685908213,2815879.9,-1.13615413699469,0.1,0.00001,1,10000000,0.1,111212780.0026983375786586,Aerodrome Finance,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AERO,,,AERO-USD,[],AERO,USD,False,0.00001,AERO-USDC,CBE,904939.32,2024-02-05T20:13:00.310Z,,,,,,,,False,
USELESS-USD,0.0387,3.2,22553391.3,-0.58940385090917,0.1,0.0001,1,10000000,0.1,37401169.9243592473622411,Useless Coin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,USELESS,,,,['USELESS-USDC'],USELESS,USD,False,0.0001,USELESS-USD,CBE,872816.24,2025-08-19T15:53:00.012Z,,,,,,,,False,
USELESS-USDC,0.0387,3.2,22553391.3,-0.58940385090917,0.1,0.0001,1,10000000,0.1,37401169.9243592473622411,Useless Coin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,USELESS,,,USELESS-USD,[],USELESS,USD,False,0.0001,USELESS-USDC,CBE,872816.24,2025-08-19T15:53:00.012Z,,,,,,,,False,
ICP-USD,2.514,0.68081698037645,345748.6911,-59.19316916063313,0.0001,0.001,1,10000000,0.0001,2021600,Internet Computer,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ICP,,,,['ICP-USDC'],ICP,USD,False,0.001,ICP-USD,CBE,869212.21,2023-01-01T00:00:00Z,,,,,,,,False,
ICP-USDC,2.514,0.68081698037645,345748.6911,-59.19316916063313,0.0001,0.001,1,10000000,0.0001,2021600,Internet Computer,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ICP,,,ICP-USD,[],ICP,USD,False,0.001,ICP-USDC,CBE,869212.21,2023-01-01T00:00:00Z,,,,,,,,False,
APR-USD,0.1235,0.40650406504065,6876025.3,-51.92800231102692,0.1,0.0001,1,10000000,0.1,27311086.1053113000374185,aPriori,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,APR,,,,['APR-USDC'],APR,USD,False,0.0001,APR-USD,CBE,849189.12,2025-10-23T18:03:00.014Z,,,,,,,,False,
APR-USDC,0.1235,0.40650406504065,6876025.3,-51.92800231102692,0.1,0.0001,1,10000000,0.1,27311086.1053113000374185,aPriori,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,APR,,,APR-USD,[],APR,USD,False,0.0001,APR-USDC,CBE,849189.12,2025-10-23T18:03:00.014Z,,,,,,,,False,
DASH-USD,32.67,2.51019767806715,25225.21872382,6.53627918998983,0.00000001,0.01,1,10000000,0.00000001,8600,Dash,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,DASH,,,,['DASH-USDC'],DASH,USD,False,0.01,DASH-USD,CBE,824107.9,2023-01-01T00:00:00Z,,,,,,,,False,
DASH-USDC,32.67,2.51019767806715,25225.21872382,6.53627918998983,0.00000001,0.01,1,10000000,0.00000001,8600,Dash,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,DASH,,,DASH-USD,[],DASH,USD,False,0.01,DASH-USDC,CBE,824107.9,2023-01-01T00:00:00Z,,,,,,,,False,
POL-USD,0.0962,-3.8,8566605.83,30.92081005903943,0.01,0.0001,1,10000000,0.01,26020434.1101275086295123,Polygon Ecosystem Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,POL,,,,['POL-USDC'],POL,USD,False,0.0001,POL-USD,CBE,824107.48,2024-09-04T17:45:00.035Z,,,,,,,,False,
POL-USDC,0.0962,-3.8,8566605.83,30.92081005903943,0.01,0.0001,1,10000000,0.01,26020434.1101275086295123,Polygon Ecosystem Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,POL,,,POL-USD,[],POL,USD,False,0.0001,POL-USDC,CBE,824107.48,2024-09-04T17:45:00.035Z,,,,,,,,False,
ETH-GBP,1610.63,0.36953947778401,502.76115027,-37.24123449497239,0.00000001,0.01,1,10000000,0.00000001,2500,Ethereum,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,ETH,,,,[],ETH,GBP,False,0.01,ETH-GBP,CBE,809762.19,2023-01-01T00:00:00Z,,,,,,,,False,
AAVE-USD,111.91,1.27601809954751,7182.665,-50.05702372982614,0.001,0.01,1,10000000,0.001,141000,Aave,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AAVE,,,,['AAVE-USDC'],AAVE,USD,False,0.01,AAVE-USD,CBE,803812.04,2023-01-01T00:00:00Z,,,,,,,,False,
AAVE-USDC,111.91,1.27601809954751,7182.665,-50.05702372982614,0.001,0.01,1,10000000,0.001,141000,Aave,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AAVE,,,AAVE-USD,[],AAVE,USD,False,0.01,AAVE-USDC,CBE,803812.04,2023-01-01T00:00:00Z,,,,,,,,False,
USDT-GBP,0.7496,-0.05333333333333,975519.94,-66.7560945227016,0.01,0.0001,1,10000000,0.01,1200000,Tether,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,USDT,,,,[],USDT,GBP,False,0.0001,USDT-GBP,CBE,731249.747,2023-01-01T00:00:00Z,,,,,,,,False,
FET-USDT,0.2269,0.93416370106762,3124641.8,-28.27368811481804,0.1,0.0001,1,10000000,0.1,27023000,Artificial Superintelligence Alliance,Tether,False,False,False,online,False,False,False,False,False,SPOT,USDT,FET,,,,[],FET,USDT,False,0.0001,FET-USDT,CBE,708981.2244,2023-01-01T00:00:00Z,,,,,,,,False,
FORTH-USD,0.5135,4.73179685906588,1366463.562,19.87332207459621,0.001,0.0001,1,10000000,0.001,2965700,Ampleforth Governance Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FORTH,,,,['FORTH-USDC'],FORTH,USD,False,0.0001,FORTH-USD,CBE,701679.04,2023-01-01T00:00:00Z,,,,,,,,False,
FORTH-USDC,0.5135,4.73179685906588,1366463.562,19.87332207459621,0.001,0.0001,1,10000000,0.001,2965700,Ampleforth Governance Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FORTH,,,FORTH-USD,[],FORTH,USD,False,0.0001,FORTH-USDC,CBE,701679.04,2023-01-01T00:00:00Z,,,,,,,,False,
PUMP-USD,0.00187,0,354277649,-61.72085955677957,1,0.000001,1,10000000,1,1700733946.3987435192885086,Pump.fun,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,PUMP,,,,['PUMP-USDC'],PUMP,USD,False,0.000001,PUMP-USD,CBE,662499.2,2025-07-15T00:36:00.023Z,,,,,,,,False,
PUMP-USDC,0.00187,0,354277649,-61.72085955677957,1,0.000001,1,10000000,1,1700733946.3987435192885086,Pump.fun,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,PUMP,,,PUMP-USD,[],PUMP,USD,False,0.000001,PUMP-USDC,CBE,662499.2,2025-07-15T00:36:00.023Z,,,,,,,,False,
SKY-USD,0.07459,3.97267911904098,8711716.4,-12.82284242369914,0.1,0.00001,1,10000000,0.1,121960889.4266006045965581,Sky,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SKY,,,,['SKY-USDC'],SKY,USD,False,0.00001,SKY-USD,CBE,649806.93,2025-07-09T19:48:00.023Z,,,,,,,,False,
SKY-USDC,0.07459,3.97267911904098,8711716.4,-12.82284242369914,0.1,0.00001,1,10000000,0.1,121960889.4266006045965581,Sky,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SKY,,,SKY-USD,[],SKY,USD,False,0.00001,SKY-USDC,CBE,649806.93,2025-07-09T19:48:00.023Z,,,,,,,,False,
ETHFI-USD,0.587,1.73310225303293,1092548.75,83.86120826477902,0.01,0.001,1,10000000,0.01,8523521.8616663533725572,ether.fi,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ETHFI,,,,['ETHFI-USDC'],ETHFI,USD,False,0.001,ETHFI-USD,CBE,641326.12,2025-02-05T17:01:00.023Z,,,,,,,,False,
ETHFI-USDC,0.587,1.73310225303293,1092548.75,83.86120826477902,0.01,0.001,1,10000000,0.01,8523521.8616663533725572,ether.fi,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ETHFI,,,ETHFI-USD,[],ETHFI,USD,False,0.001,ETHFI-USDC,CBE,641326.12,2025-02-05T17:01:00.023Z,,,,,,,,False,
ATH-USD,0.0081,-0.61349693251534,78841814,-28.10486636056313,1,0.00001,1,10000000,1,280790515.5020622421679619,Aethir,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ATH,,,,['ATH-USDC'],ATH,USD,False,0.00001,ATH-USD,CBE,638618.69,2025-03-12T17:57:03.380Z,,,,,,,,False,
ATH-USDC,0.0081,-0.61349693251534,78841814,-28.10486636056313,1,0.00001,1,10000000,1,280790515.5020622421679619,Aethir,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ATH,,,ATH-USD,[],ATH,USD,False,0.00001,ATH-USDC,CBE,638618.69,2025-03-12T17:57:03.380Z,,,,,,,,False,
KAT-USD,0.01028,-5.86080586080586,61347534,-42.86147063106831,1,0.00001,1,10000000,1,666666666.6666666666666667,Katana,US Dollar,False,False,True,online,False,False,False,False,False,SPOT,USD,KAT,,,,['KAT-USDC'],KAT,USD,False,0.00001,KAT-USD,CBE,630652.65,2026-03-18T12:07:00.016Z,,,,,,,,False,
KAT-USDC,0.01028,-5.86080586080586,61347534,-42.86147063106831,1,0.00001,1,10000000,1,666666666.6666666666666667,Katana,USDC,False,False,True,online,False,False,False,False,False,SPOT,USDC,KAT,,,KAT-USD,[],KAT,USD,False,0.00001,KAT-USDC,CBE,630652.65,2026-03-18T12:07:00.016Z,,,,,,,,False,
IRYS-USD,0.02159,-0.36917397323489,28653187,-51.50410099348497,1,0.00001,1,10000000,1,513280204.9927806471903499,Irys,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,IRYS,,,,['IRYS-USDC'],IRYS,USD,False,0.00001,IRYS-USD,CBE,618622.31,2025-11-25T16:57:00.032Z,,,,,,,,False,
IRYS-USDC,0.02159,-0.36917397323489,28653187,-51.50410099348497,1,0.00001,1,10000000,1,513280204.9927806471903499,Irys,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,IRYS,,,IRYS-USD,[],IRYS,USD,False,0.00001,IRYS-USDC,CBE,618622.31,2025-11-25T16:57:00.032Z,,,,,,,,False,
INJ-USD,3.123,1.16618075801749,196073.45,-65.07331437797882,0.01,0.001,1,10000000,0.01,6464438.1399652348981271,Injective,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,INJ,,,,['INJ-USDC'],INJ,USD,False,0.001,INJ-USD,CBE,612337.38,2023-01-01T00:00:00Z,,,,,,,,False,
INJ-USDC,3.123,1.16618075801749,196073.45,-65.07331437797882,0.01,0.001,1,10000000,0.01,6464438.1399652348981271,Injective,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,INJ,,,INJ-USD,[],INJ,USD,False,0.001,INJ-USDC,CBE,612337.38,2023-01-01T00:00:00Z,,,,,,,,False,
SOL-GBP,67.27,0.85457271364318,9094.768,-22.06654461493507,0.001,0.01,1,10000000,0.001,60000,Solana,British Pound,False,False,False,online,False,False,False,False,False,SPOT,GBP,SOL,,,,[],SOL,GBP,False,0.01,SOL-GBP,CBE,611805.04,2023-01-01T00:00:00Z,,,,,,,,False,
GWEI-USD,0.044198,-2.97881681483921,13715480,2.06882509684478,1,0.000001,1,10000000,1,330344533.9546768973265048,ETHGas,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,GWEI,,,,['GWEI-USDC'],GWEI,USD,False,0.000001,GWEI-USD,CBE,606196.79,2026-02-23T16:53:00.006Z,,,,,,,,False,
GWEI-USDC,0.044198,-2.97881681483921,13715480,2.06882509684478,1,0.000001,1,10000000,1,330344533.9546768973265048,ETHGas,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,GWEI,,,GWEI-USD,[],GWEI,USD,False,0.000001,GWEI-USDC,CBE,606196.79,2026-02-23T16:53:00.006Z,,,,,,,,False,
ENA-USD,0.1013,-0.97751710654936,5823093.4,-40.6854248947173,0.1,0.0001,1,10000000,0.1,29000967.2613550168455089,Ethena,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,ENA,,,,['ENA-USDC'],ENA,USD,False,0.0001,ENA-USD,CBE,589879.36,2025-06-04T16:08:00.017Z,,,,,,,,False,
ENA-USDC,0.1013,-0.97751710654936,5823093.4,-40.6854248947173,0.1,0.0001,1,10000000,0.1,29000967.2613550168455089,Ethena,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,ENA,,,ENA-USD,[],ENA,USD,False,0.0001,ENA-USDC,CBE,589879.36,2025-06-04T16:08:00.017Z,,,,,,,,False,
SEI-USD,0.06305,-0.66172995115803,9296740.1,4.01285123261583,0.1,0.00001,1,10000000,0.1,56608375.2304487286314053,Sei,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,SEI,,,,['SEI-USDC'],SEI,USD,False,0.00001,SEI-USD,CBE,586159.46,2023-08-15T12:55:00.854Z,,,,,,,,False,
SEI-USDC,0.06305,-0.66172995115803,9296740.1,4.01285123261583,0.1,0.00001,1,10000000,0.1,56608375.2304487286314053,Sei,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,SEI,,,SEI-USD,[],SEI,USD,False,0.00001,SEI-USDC,CBE,586159.46,2023-08-15T12:55:00.854Z,,,,,,,,False,
CRV-USD,0.2347,0.17072129748186,2471874.91,-44.77176848571169,0.01,0.0001,1,10000000,0.01,11200000,Curve DAO Token,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,CRV,,,,['CRV-USDC'],CRV,USD,False,0.0001,CRV-USD,CBE,580149.04,2023-01-01T00:00:00Z,,,,,,,,False,
CRV-USDC,0.2347,0.17072129748186,2471874.91,-44.77176848571169,0.01,0.0001,1,10000000,0.01,11200000,Curve DAO Token,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,CRV,,,CRV-USD,[],CRV,USD,False,0.0001,CRV-USDC,CBE,580149.04,2023-01-01T00:00:00Z,,,,,,,,False,
XCN-USD,0.00523,0.96525096525097,105109293.3,-20.8539537208654,0.1,0.00001,1,10000000,0.1,1873797400,Onyxcoin,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,XCN,,,,['XCN-USDC'],XCN,USD,False,0.00001,XCN-USD,CBE,549721.6,2023-01-01T00:00:00Z,,,,,,,,False,
XCN-USDC,0.00523,0.96525096525097,105109293.3,-20.8539537208654,0.1,0.00001,1,10000000,0.1,1873797400,Onyxcoin,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,XCN,,,XCN-USD,[],XCN,USD,False,0.00001,XCN-USDC,CBE,549721.6,2023-01-01T00:00:00Z,,,,,,,,False,
FAI-USD,0.00687,-0.1453488372093,75119448,-53.48403975333208,1,0.00001,1,10000000,1,394150168.6260002934208652,Freysa,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,FAI,,,,['FAI-USDC'],FAI,USD,False,0.00001,FAI-USD,CBE,516070.61,2025-03-26T18:17:01.157Z,,,,,,,,False,
FAI-USDC,0.00687,-0.1453488372093,75119448,-53.48403975333208,1,0.00001,1,10000000,1,394150168.6260002934208652,Freysa,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,FAI,,,FAI-USD,[],FAI,USD,False,0.00001,FAI-USDC,CBE,516070.61,2025-03-26T18:17:01.157Z,,,,,,,,False,
IP-USD,0.741,-1.85430463576159,687261.38,-25.3204411763827,0.01,0.001,1,10000000,0.01,5495882.1583353731827522,Story,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,IP,,,,['IP-USDC'],IP,USD,False,0.001,IP-USD,CBE,509260.68,2025-02-13T13:31:00.021Z,,,,,,,,False,
IP-USDC,0.741,-1.85430463576159,687261.38,-25.3204411763827,0.01,0.001,1,10000000,0.01,5495882.1583353731827522,Story,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,IP,,,IP-USD,[],IP,USD,False,0.001,IP-USDC,CBE,509260.68,2025-02-13T13:31:00.021Z,,,,,,,,False,
AZTEC-USD,0.02304,8.11825434068512,21790636,468.74430195656424,1,0.00001,1,10000000,1,484922036.0295799582926212,Aztec,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,AZTEC,,,,['AZTEC-USDC'],AZTEC,USD,False,0.00001,AZTEC-USD,CBE,502056.25,2026-02-12T13:07:01.140Z,,,,,,,,False,
AZTEC-USDC,0.02304,8.11825434068512,21790636,468.74430195656424,1,0.00001,1,10000000,1,484922036.0295799582926212,Aztec,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,AZTEC,,,AZTEC-USD,[],AZTEC,USD,False,0.00001,AZTEC-USDC,CBE,502056.25,2026-02-12T13:07:01.140Z,,,,,,,,False,
BERA-USD,0.554,0.72727272727273,898354.12,36.9231507156589,0.01,0.001,1,10000000,0.01,1065546.4187233999373465,Berachain,US Dollar,False,False,False,online,False,False,False,False,False,SPOT,USD,BERA,,,,['BERA-USDC'],BERA,USD,False,0.001,BERA-USD,CBE,497688.18,2025-02-06T16:57:04.557Z,,,,,,,,False,
BERA-USDC,0.554,0.72727272727273,898354.12,36.9231507156589,0.01,0.001,1,10000000,0.01,1065546.4187233999373465,Berachain,USDC,False,False,False,online,False,False,False,False,False,SPOT,USDC,BERA,,,BERA-USD,[],BERA,USD,False,0.001,BERA-USDC,CBE,497688.18,2025-02-06T16:57:04.557Z,,,,,,,,False,
LTC-EUR,48.18,0.39591581579496,10325.14018148,-38.99512825610755,0.00000001,0.01,1,10000000,0.00000001,8100,Litecoin,Euro,False,False,False,online,False,False,False,False,False,SPOT,EUR,LTC,,,,[],LTC,EUR,False,0.01,LTC-EUR,CBE,497465.25,2023-01-01T00:00:00Z,,,,,,,,False,
